,Sport,Year,Weight,count
24633,Volleyball,2016,74.0,7
24634,Volleyball,2016,75.0,16
24635,Volleyball,2016,76.0,8
24636,Volleyball,2016,77.0,1
24637,Volleyball,2016,78.0,13
24638,Volleyball,2016,79.0,8
24639,Volleyball,2016,80.0,12
24640,Volleyball,2016,81.0,3
24641,Volleyball,2016,82.0,8
24642,Volleyball,2016,83.0,2
24643,Volleyball,2016,84.0,6
24644,Volleyball,2016,85.0,11
24645,Volleyball,2016,86.0,5
24646,Volleyball,2016,87.0,7
24647,Volleyball,2016,88.0,9
24648,Volleyball,2016,89.0,6
24649,Volleyball,2016,90.0,10
24650,Volleyball,2016,91.0,5
24651,Volleyball,2016,92.0,6
24652,Volleyball,2016,93.0,3
24653,Volleyball,2016,94.0,6
24654,Volleyball,2016,95.0,8
24655,Volleyball,2016,96.0,4
24656,Volleyball,2016,97.0,3
24657,Volleyball,2016,98.0,6
24658,Volleyball,2016,99.0,1
24659,Volleyball,2016,100.0,4
24660,Volleyball,2016,101.0,2
24661,Volleyball,2016,102.0,3
24662,Volleyball,2016,103.0,1
24663,Volleyball,2016,104.0,1
24664,Volleyball,2016,105.0,3
24665,Volleyball,2016,106.0,2
24666,Volleyball,2016,107.0,2
24667,Volleyball,2016,115.0,1
24668,Water Polo,1900,95.0,1
24669,Water Polo,1904,66.0,1
24670,Water Polo,1908,73.0,1
24671,Water Polo,1908,76.0,2
24672,Water Polo,1908,80.0,1
24673,Water Polo,1908,98.0,1
24674,Water Polo,1908,105.0,1
24675,Water Polo,1912,76.0,1
24676,Water Polo,1912,80.0,1
24677,Water Polo,1912,98.0,1
24678,Water Polo,1912,105.0,1
24679,Water Polo,1920,76.0,1
24680,Water Polo,1920,105.0,1
24681,Water Polo,1924,76.0,1
24682,Water Polo,1924,105.0,1
24683,Water Polo,1928,76.0,1
24684,Water Polo,1928,114.0,1
24685,Water Polo,1948,77.0,1
24686,Water Polo,1948,80.0,1
24687,Water Polo,1948,83.0,1
24688,Water Polo,1948,100.0,1
24689,Water Polo,1952,71.0,2
24690,Water Polo,1952,74.0,1
24691,Water Polo,1952,77.0,1
24692,Water Polo,1952,78.0,1
24693,Water Polo,1952,79.0,3
24694,Water Polo,1952,81.0,2
24695,Water Polo,1952,83.0,2
24696,Water Polo,1952,84.0,1
24697,Water Polo,1952,87.0,1
24698,Water Polo,1952,88.0,1
24699,Water Polo,1952,91.0,1
24700,Water Polo,1952,93.0,1
24701,Water Polo,1952,100.0,2
24702,Water Polo,1952,102.0,1
24703,Water Polo,1956,70.0,1
24704,Water Polo,1956,71.0,3
24705,Water Polo,1956,77.0,1
24706,Water Polo,1956,78.0,3
24707,Water Polo,1956,79.0,5
24708,Water Polo,1956,80.0,2
24709,Water Polo,1956,81.0,1
24710,Water Polo,1956,82.0,4
24711,Water Polo,1956,83.0,3
24712,Water Polo,1956,84.0,3
24713,Water Polo,1956,86.0,2
24714,Water Polo,1956,87.0,1
24715,Water Polo,1956,88.0,1
24716,Water Polo,1956,91.0,2
24717,Water Polo,1956,92.0,1
24718,Water Polo,1956,93.0,1
24719,Water Polo,1956,94.0,1
24720,Water Polo,1956,95.0,1
24721,Water Polo,1956,96.0,1
24722,Water Polo,1956,100.0,1
24723,Water Polo,1956,102.0,1
24724,Water Polo,1960,65.0,2
24725,Water Polo,1960,68.0,1
24726,Water Polo,1960,69.0,4
24727,Water Polo,1960,70.0,1
24728,Water Polo,1960,71.0,4
24729,Water Polo,1960,72.0,3
24730,Water Polo,1960,73.0,1
24731,Water Polo,1960,74.0,8
24732,Water Polo,1960,75.0,6
24733,Water Polo,1960,76.0,5
24734,Water Polo,1960,77.0,4
24735,Water Polo,1960,78.0,9
24736,Water Polo,1960,79.0,3
24737,Water Polo,1960,80.0,4
24738,Water Polo,1960,81.0,6
24739,Water Polo,1960,82.0,6
24740,Water Polo,1960,83.0,7
24741,Water Polo,1960,84.0,12
24742,Water Polo,1960,85.0,4
24743,Water Polo,1960,86.0,6
24744,Water Polo,1960,87.0,2
24745,Water Polo,1960,88.0,7
24746,Water Polo,1960,89.0,3
24747,Water Polo,1960,90.0,3
24748,Water Polo,1960,91.0,1
24749,Water Polo,1960,93.0,3
24750,Water Polo,1960,94.0,1
24751,Water Polo,1960,95.0,3
24752,Water Polo,1960,96.0,2
24753,Water Polo,1960,97.0,1
24754,Water Polo,1960,98.0,1
24755,Water Polo,1960,100.0,4
24756,Water Polo,1960,101.0,2
24757,Water Polo,1960,104.0,1
24758,Water Polo,1960,107.0,1
24759,Water Polo,1964,64.0,1
24760,Water Polo,1964,68.0,1
24761,Water Polo,1964,69.0,4
24762,Water Polo,1964,70.0,1
24763,Water Polo,1964,71.0,3
24764,Water Polo,1964,72.0,7
24765,Water Polo,1964,73.0,3
24766,Water Polo,1964,74.0,5
24767,Water Polo,1964,75.0,8
24768,Water Polo,1964,76.0,7
24769,Water Polo,1964,77.0,4
24770,Water Polo,1964,78.0,6
24771,Water Polo,1964,79.0,5
24772,Water Polo,1964,80.0,5
24773,Water Polo,1964,81.0,6
24774,Water Polo,1964,82.0,6
24775,Water Polo,1964,83.0,2
24776,Water Polo,1964,84.0,9
24777,Water Polo,1964,85.0,3
24778,Water Polo,1964,86.0,4
24779,Water Polo,1964,88.0,5
24780,Water Polo,1964,89.0,4
24781,Water Polo,1964,90.0,5
24782,Water Polo,1964,91.0,1
24783,Water Polo,1964,92.0,4
24784,Water Polo,1964,93.0,3
24785,Water Polo,1964,94.0,1
24786,Water Polo,1964,95.0,3
24787,Water Polo,1964,100.0,1
24788,Water Polo,1964,103.0,1
24789,Water Polo,1964,110.0,1
24790,Water Polo,1968,63.0,1
24791,Water Polo,1968,64.0,1
24792,Water Polo,1968,65.0,1
24793,Water Polo,1968,66.0,1
24794,Water Polo,1968,67.0,2
24795,Water Polo,1968,68.0,4
24796,Water Polo,1968,69.0,3
24797,Water Polo,1968,70.0,2
24798,Water Polo,1968,71.0,1
24799,Water Polo,1968,72.0,2
24800,Water Polo,1968,73.0,4
24801,Water Polo,1968,74.0,3
24802,Water Polo,1968,75.0,10
24803,Water Polo,1968,76.0,11
24804,Water Polo,1968,77.0,6
24805,Water Polo,1968,78.0,3
24806,Water Polo,1968,79.0,4
24807,Water Polo,1968,80.0,11
24808,Water Polo,1968,81.0,6
24809,Water Polo,1968,82.0,12
24810,Water Polo,1968,83.0,7
24811,Water Polo,1968,84.0,7
24812,Water Polo,1968,85.0,5
24813,Water Polo,1968,86.0,7
24814,Water Polo,1968,87.0,2
24815,Water Polo,1968,88.0,6
24816,Water Polo,1968,89.0,4
24817,Water Polo,1968,90.0,12
24818,Water Polo,1968,91.0,3
24819,Water Polo,1968,92.0,6
24820,Water Polo,1968,93.0,1
24821,Water Polo,1968,94.0,2
24822,Water Polo,1968,95.0,5
24823,Water Polo,1968,96.0,1
24824,Water Polo,1968,99.0,1
24825,Water Polo,1968,100.0,2
24826,Water Polo,1968,103.0,1
24827,Water Polo,1968,106.0,1
24828,Water Polo,1968,110.0,1
24829,Water Polo,1972,61.0,1
24830,Water Polo,1972,64.0,1
24831,Water Polo,1972,67.0,1
24832,Water Polo,1972,68.0,3
24833,Water Polo,1972,69.0,2
24834,Water Polo,1972,70.0,4
24835,Water Polo,1972,71.0,3
24836,Water Polo,1972,72.0,4
24837,Water Polo,1972,73.0,3
24838,Water Polo,1972,74.0,4
24839,Water Polo,1972,75.0,13
24840,Water Polo,1972,76.0,6
24841,Water Polo,1972,77.0,7
24842,Water Polo,1972,78.0,7
24843,Water Polo,1972,79.0,7
24844,Water Polo,1972,80.0,13
24845,Water Polo,1972,81.0,4
24846,Water Polo,1972,82.0,17
24847,Water Polo,1972,83.0,6
24848,Water Polo,1972,84.0,9
24849,Water Polo,1972,85.0,5
24850,Water Polo,1972,86.0,9
24851,Water Polo,1972,87.0,4
24852,Water Polo,1972,88.0,9
24853,Water Polo,1972,89.0,3
24854,Water Polo,1972,90.0,6
24855,Water Polo,1972,91.0,5
24856,Water Polo,1972,92.0,4
24857,Water Polo,1972,93.0,2
24858,Water Polo,1972,94.0,2
24859,Water Polo,1972,95.0,4
24860,Water Polo,1972,97.0,1
24861,Water Polo,1972,99.0,1
24862,Water Polo,1972,100.0,3
24863,Water Polo,1972,101.0,1
24864,Water Polo,1972,106.0,1
24865,Water Polo,1972,110.0,1
24866,Water Polo,1976,65.0,1
24867,Water Polo,1976,67.0,1
24868,Water Polo,1976,68.0,1
24869,Water Polo,1976,70.0,2
24870,Water Polo,1976,72.0,2
24871,Water Polo,1976,73.0,5
24872,Water Polo,1976,74.0,7
24873,Water Polo,1976,75.0,4
24874,Water Polo,1976,76.0,4
24875,Water Polo,1976,77.0,6
24876,Water Polo,1976,78.0,5
24877,Water Polo,1976,79.0,2
24878,Water Polo,1976,80.0,8
24879,Water Polo,1976,81.0,3
24880,Water Polo,1976,82.0,19
24881,Water Polo,1976,83.0,8
24882,Water Polo,1976,84.0,6
24883,Water Polo,1976,85.0,1
24884,Water Polo,1976,86.0,4
24885,Water Polo,1976,87.0,4
24886,Water Polo,1976,88.0,2
24887,Water Polo,1976,89.0,2
24888,Water Polo,1976,90.0,4
24889,Water Polo,1976,91.0,4
24890,Water Polo,1976,92.0,3
24891,Water Polo,1976,93.0,4
24892,Water Polo,1976,94.0,1
24893,Water Polo,1976,95.0,6
24894,Water Polo,1976,96.0,1
24895,Water Polo,1976,98.0,2
24896,Water Polo,1976,99.0,1
24897,Water Polo,1976,100.0,2
24898,Water Polo,1976,101.0,1
24899,Water Polo,1976,102.0,1
24900,Water Polo,1976,103.0,1
24901,Water Polo,1976,105.0,1
24902,Water Polo,1976,106.0,1
24903,Water Polo,1976,110.0,1
24904,Water Polo,1980,61.0,1
24905,Water Polo,1980,62.0,1
24906,Water Polo,1980,70.0,2
24907,Water Polo,1980,72.0,1
24908,Water Polo,1980,73.0,1
24909,Water Polo,1980,74.0,3
24910,Water Polo,1980,75.0,6
24911,Water Polo,1980,76.0,2
24912,Water Polo,1980,77.0,6
24913,Water Polo,1980,78.0,4
24914,Water Polo,1980,79.0,3
24915,Water Polo,1980,80.0,15
24916,Water Polo,1980,81.0,5
24917,Water Polo,1980,82.0,20
24918,Water Polo,1980,83.0,6
24919,Water Polo,1980,84.0,5
24920,Water Polo,1980,85.0,8
24921,Water Polo,1980,86.0,4
24922,Water Polo,1980,87.0,3
24923,Water Polo,1980,88.0,2
24924,Water Polo,1980,89.0,1
24925,Water Polo,1980,90.0,2
24926,Water Polo,1980,91.0,1
24927,Water Polo,1980,92.0,4
24928,Water Polo,1980,93.0,4
24929,Water Polo,1980,94.0,3
24930,Water Polo,1980,95.0,4
24931,Water Polo,1980,96.0,4
24932,Water Polo,1980,97.0,1
24933,Water Polo,1980,98.0,1
24934,Water Polo,1980,100.0,2
24935,Water Polo,1980,102.0,1
24936,Water Polo,1980,103.0,2
24937,Water Polo,1980,104.0,1
24938,Water Polo,1980,105.0,1
24939,Water Polo,1980,106.0,1
24940,Water Polo,1984,62.0,1
24941,Water Polo,1984,68.0,1
24942,Water Polo,1984,69.0,1
24943,Water Polo,1984,70.0,4
24944,Water Polo,1984,72.0,1
24945,Water Polo,1984,73.0,4
24946,Water Polo,1984,74.0,7
24947,Water Polo,1984,75.0,3
24948,Water Polo,1984,76.0,2
24949,Water Polo,1984,77.0,4
24950,Water Polo,1984,78.0,9
24951,Water Polo,1984,79.0,2
24952,Water Polo,1984,80.0,16
24953,Water Polo,1984,81.0,5
24954,Water Polo,1984,82.0,8
24955,Water Polo,1984,83.0,5
24956,Water Polo,1984,84.0,2
24957,Water Polo,1984,85.0,7
24958,Water Polo,1984,86.0,10
24959,Water Polo,1984,87.0,4
24960,Water Polo,1984,88.0,5
24961,Water Polo,1984,89.0,5
24962,Water Polo,1984,90.0,5
24963,Water Polo,1984,91.0,6
24964,Water Polo,1984,92.0,5
24965,Water Polo,1984,93.0,3
24966,Water Polo,1984,94.0,3
24967,Water Polo,1984,95.0,6
24968,Water Polo,1984,97.0,5
24969,Water Polo,1984,98.0,3
24970,Water Polo,1984,99.0,1
24971,Water Polo,1984,100.0,3
24972,Water Polo,1984,102.0,1
24973,Water Polo,1984,103.0,1
24974,Water Polo,1984,105.0,1
24975,Water Polo,1988,62.0,1
24976,Water Polo,1988,68.0,2
24977,Water Polo,1988,70.0,2
24978,Water Polo,1988,71.0,1
24979,Water Polo,1988,72.0,4
24980,Water Polo,1988,73.0,3
24981,Water Polo,1988,75.0,9
24982,Water Polo,1988,76.0,2
24983,Water Polo,1988,77.0,3
24984,Water Polo,1988,78.0,11
24985,Water Polo,1988,80.0,13
24986,Water Polo,1988,81.0,4
24987,Water Polo,1988,82.0,5
24988,Water Polo,1988,83.0,6
24989,Water Polo,1988,84.0,4
24990,Water Polo,1988,85.0,8
24991,Water Polo,1988,86.0,4
24992,Water Polo,1988,87.0,6
24993,Water Polo,1988,88.0,9
24994,Water Polo,1988,89.0,2
24995,Water Polo,1988,90.0,11
24996,Water Polo,1988,91.0,5
24997,Water Polo,1988,92.0,6
24998,Water Polo,1988,93.0,4
24999,Water Polo,1988,94.0,2
25000,Water Polo,1988,95.0,8
25001,Water Polo,1988,96.0,3
25002,Water Polo,1988,97.0,3
25003,Water Polo,1988,98.0,3
25004,Water Polo,1988,100.0,1
25005,Water Polo,1988,102.0,2
25006,Water Polo,1988,103.0,1
25007,Water Polo,1988,104.0,3
25008,Water Polo,1988,105.0,1
25009,Water Polo,1988,115.0,1
25010,Water Polo,1992,62.0,1
25011,Water Polo,1992,68.0,1
25012,Water Polo,1992,70.0,3
25013,Water Polo,1992,72.0,2
25014,Water Polo,1992,73.0,1
25015,Water Polo,1992,74.0,2
25016,Water Polo,1992,75.0,2
25017,Water Polo,1992,78.0,5
25018,Water Polo,1992,79.0,1
25019,Water Polo,1992,80.0,6
25020,Water Polo,1992,81.0,2
25021,Water Polo,1992,82.0,4
25022,Water Polo,1992,83.0,9
25023,Water Polo,1992,84.0,1
25024,Water Polo,1992,85.0,6
25025,Water Polo,1992,86.0,4
25026,Water Polo,1992,87.0,8
25027,Water Polo,1992,88.0,7
25028,Water Polo,1992,90.0,7
25029,Water Polo,1992,91.0,2
25030,Water Polo,1992,92.0,9
25031,Water Polo,1992,93.0,5
25032,Water Polo,1992,94.0,3
25033,Water Polo,1992,95.0,5
25034,Water Polo,1992,96.0,5
25035,Water Polo,1992,97.0,4
25036,Water Polo,1992,98.0,3
25037,Water Polo,1992,100.0,2
25038,Water Polo,1992,102.0,1
25039,Water Polo,1992,104.0,2
25040,Water Polo,1992,108.0,1
25041,Water Polo,1992,109.0,1
25042,Water Polo,1992,110.0,1
25043,Water Polo,1996,62.0,1
25044,Water Polo,1996,68.0,1
25045,Water Polo,1996,70.0,1
25046,Water Polo,1996,73.0,1
25047,Water Polo,1996,74.0,1
25048,Water Polo,1996,76.0,1
25049,Water Polo,1996,77.0,1
25050,Water Polo,1996,78.0,4
25051,Water Polo,1996,80.0,3
25052,Water Polo,1996,81.0,1
25053,Water Polo,1996,82.0,6
25054,Water Polo,1996,83.0,7
25055,Water Polo,1996,84.0,3
25056,Water Polo,1996,85.0,6
25057,Water Polo,1996,86.0,4
25058,Water Polo,1996,87.0,4
25059,Water Polo,1996,88.0,6
25060,Water Polo,1996,89.0,4
25061,Water Polo,1996,90.0,6
25062,Water Polo,1996,91.0,5
25063,Water Polo,1996,92.0,4
25064,Water Polo,1996,93.0,5
25065,Water Polo,1996,94.0,4
25066,Water Polo,1996,95.0,4
25067,Water Polo,1996,96.0,4
25068,Water Polo,1996,97.0,5
25069,Water Polo,1996,98.0,6
25070,Water Polo,1996,100.0,5
25071,Water Polo,1996,102.0,5
25072,Water Polo,1996,103.0,1
25073,Water Polo,1996,104.0,2
25074,Water Polo,1996,105.0,2
25075,Water Polo,1996,110.0,2
25076,Water Polo,1996,115.0,1
25077,Water Polo,1996,118.0,1
25078,Water Polo,1996,120.0,1
25079,Water Polo,2000,56.0,1
25080,Water Polo,2000,57.0,1
25081,Water Polo,2000,58.0,1
25082,Water Polo,2000,59.0,3
25083,Water Polo,2000,60.0,3
25084,Water Polo,2000,61.0,4
25085,Water Polo,2000,62.0,3
25086,Water Polo,2000,63.0,7
25087,Water Polo,2000,64.0,3
25088,Water Polo,2000,65.0,5
25089,Water Polo,2000,66.0,2
25090,Water Polo,2000,67.0,4
25091,Water Polo,2000,68.0,8
25092,Water Polo,2000,69.0,4
25093,Water Polo,2000,70.0,4
25094,Water Polo,2000,71.0,3
25095,Water Polo,2000,72.0,6
25096,Water Polo,2000,73.0,4
25097,Water Polo,2000,74.0,4
25098,Water Polo,2000,75.0,1
25099,Water Polo,2000,76.0,3
25100,Water Polo,2000,77.0,4
25101,Water Polo,2000,78.0,3
25102,Water Polo,2000,79.0,1
25103,Water Polo,2000,80.0,5
25104,Water Polo,2000,81.0,5
25105,Water Polo,2000,82.0,6
25106,Water Polo,2000,83.0,6
25107,Water Polo,2000,84.0,7
25108,Water Polo,2000,85.0,8
25109,Water Polo,2000,86.0,5
25110,Water Polo,2000,87.0,5
25111,Water Polo,2000,88.0,6
25112,Water Polo,2000,89.0,5
25113,Water Polo,2000,90.0,12
25114,Water Polo,2000,91.0,5
25115,Water Polo,2000,92.0,10
25116,Water Polo,2000,93.0,2
25117,Water Polo,2000,94.0,6
25118,Water Polo,2000,95.0,8
25119,Water Polo,2000,96.0,8
25120,Water Polo,2000,97.0,3
25121,Water Polo,2000,98.0,6
25122,Water Polo,2000,99.0,1
25123,Water Polo,2000,100.0,9
25124,Water Polo,2000,101.0,1
25125,Water Polo,2000,102.0,6
25126,Water Polo,2000,103.0,2
25127,Water Polo,2000,104.0,3
25128,Water Polo,2000,108.0,1
25129,Water Polo,2000,110.0,1
25130,Water Polo,2000,111.0,1
25131,Water Polo,2000,112.0,2
25132,Water Polo,2000,115.0,2
25133,Water Polo,2000,118.0,1
25134,Water Polo,2000,120.0,1
25135,Water Polo,2004,54.0,1
25136,Water Polo,2004,56.0,1
25137,Water Polo,2004,58.0,3
25138,Water Polo,2004,59.0,3
25139,Water Polo,2004,60.0,5
25140,Water Polo,2004,61.0,4
25141,Water Polo,2004,62.0,6
25142,Water Polo,2004,63.0,5
25143,Water Polo,2004,64.0,3
25144,Water Polo,2004,65.0,8
25145,Water Polo,2004,66.0,4
25146,Water Polo,2004,67.0,7
25147,Water Polo,2004,68.0,3
25148,Water Polo,2004,69.0,1
25149,Water Polo,2004,70.0,9
25150,Water Polo,2004,71.0,4
25151,Water Polo,2004,72.0,11
25152,Water Polo,2004,73.0,6
25153,Water Polo,2004,74.0,3
25154,Water Polo,2004,75.0,2
25155,Water Polo,2004,77.0,4
25156,Water Polo,2004,78.0,2
25157,Water Polo,2004,79.0,2
25158,Water Polo,2004,80.0,5
25159,Water Polo,2004,81.0,4
25160,Water Polo,2004,82.0,7
25161,Water Polo,2004,83.0,3
25162,Water Polo,2004,84.0,6
25163,Water Polo,2004,85.0,9
25164,Water Polo,2004,86.0,4
25165,Water Polo,2004,87.0,6
25166,Water Polo,2004,88.0,7
25167,Water Polo,2004,89.0,5
25168,Water Polo,2004,90.0,8
25169,Water Polo,2004,91.0,4
25170,Water Polo,2004,92.0,13
25171,Water Polo,2004,93.0,3
25172,Water Polo,2004,94.0,8
25173,Water Polo,2004,95.0,11
25174,Water Polo,2004,96.0,6
25175,Water Polo,2004,97.0,2
25176,Water Polo,2004,98.0,8
25177,Water Polo,2004,99.0,1
25178,Water Polo,2004,100.0,7
25179,Water Polo,2004,101.0,1
25180,Water Polo,2004,102.0,5
25181,Water Polo,2004,103.0,1
25182,Water Polo,2004,104.0,4
25183,Water Polo,2004,105.0,4
25184,Water Polo,2004,106.0,1
25185,Water Polo,2004,108.0,1
25186,Water Polo,2004,109.0,2
25187,Water Polo,2004,110.0,1
25188,Water Polo,2004,111.0,2
25189,Water Polo,2004,112.0,2
25190,Water Polo,2004,115.0,5
25191,Water Polo,2004,118.0,1
25192,Water Polo,2004,120.0,1
25193,Water Polo,2008,55.0,1
25194,Water Polo,2008,57.0,1
25195,Water Polo,2008,59.0,1
25196,Water Polo,2008,60.0,4
25197,Water Polo,2008,61.0,3
25198,Water Polo,2008,62.0,3
25199,Water Polo,2008,63.0,4
25200,Water Polo,2008,64.0,5
25201,Water Polo,2008,65.0,12
25202,Water Polo,2008,66.0,2
25203,Water Polo,2008,67.0,1
25204,Water Polo,2008,68.0,4
25205,Water Polo,2008,69.0,2
25206,Water Polo,2008,70.0,14
25207,Water Polo,2008,71.0,1
25208,Water Polo,2008,72.0,4
25209,Water Polo,2008,73.0,9
25210,Water Polo,2008,74.0,2
25211,Water Polo,2008,75.0,7
25212,Water Polo,2008,76.0,3
25213,Water Polo,2008,77.0,2
25214,Water Polo,2008,78.0,4
25215,Water Polo,2008,79.0,1
25216,Water Polo,2008,80.0,11
25217,Water Polo,2008,81.0,1
25218,Water Polo,2008,82.0,5
25219,Water Polo,2008,83.0,4
25220,Water Polo,2008,84.0,5
25221,Water Polo,2008,85.0,8
25222,Water Polo,2008,86.0,5
25223,Water Polo,2008,87.0,1
25224,Water Polo,2008,88.0,7
25225,Water Polo,2008,89.0,4
25226,Water Polo,2008,90.0,10
25227,Water Polo,2008,91.0,3
25228,Water Polo,2008,92.0,5
25229,Water Polo,2008,93.0,3
25230,Water Polo,2008,94.0,7
25231,Water Polo,2008,95.0,13
25232,Water Polo,2008,96.0,11
25233,Water Polo,2008,97.0,4
25234,Water Polo,2008,98.0,5
25235,Water Polo,2008,99.0,3
25236,Water Polo,2008,100.0,15
25237,Water Polo,2008,101.0,2
25238,Water Polo,2008,102.0,5
25239,Water Polo,2008,103.0,1
25240,Water Polo,2008,104.0,1
25241,Water Polo,2008,105.0,5
25242,Water Polo,2008,106.0,1
25243,Water Polo,2008,107.0,3
25244,Water Polo,2008,108.0,4
25245,Water Polo,2008,109.0,1
25246,Water Polo,2008,110.0,2
25247,Water Polo,2008,111.0,2
25248,Water Polo,2008,112.0,2
25249,Water Polo,2008,115.0,6
25250,Water Polo,2008,120.0,1
25251,Water Polo,2012,50.0,1
25252,Water Polo,2012,55.0,2
25253,Water Polo,2012,58.0,1
25254,Water Polo,2012,59.0,2
25255,Water Polo,2012,60.0,2
25256,Water Polo,2012,61.0,4
25257,Water Polo,2012,62.0,6
25258,Water Polo,2012,63.0,5
25259,Water Polo,2012,64.0,4
25260,Water Polo,2012,65.0,8
25261,Water Polo,2012,66.0,4
25262,Water Polo,2012,67.0,3
25263,Water Polo,2012,68.0,5
25264,Water Polo,2012,69.0,7
25265,Water Polo,2012,70.0,8
25266,Water Polo,2012,71.0,1
25267,Water Polo,2012,72.0,4
25268,Water Polo,2012,73.0,4
25269,Water Polo,2012,74.0,2
25270,Water Polo,2012,75.0,6
25271,Water Polo,2012,76.0,4
25272,Water Polo,2012,77.0,4
25273,Water Polo,2012,78.0,3
25274,Water Polo,2012,79.0,1
25275,Water Polo,2012,80.0,3
25276,Water Polo,2012,81.0,1
25277,Water Polo,2012,82.0,6
25278,Water Polo,2012,83.0,2
25279,Water Polo,2012,84.0,3
25280,Water Polo,2012,85.0,3
25281,Water Polo,2012,86.0,5
25282,Water Polo,2012,87.0,3
25283,Water Polo,2012,88.0,7
25284,Water Polo,2012,89.0,7
25285,Water Polo,2012,90.0,9
25286,Water Polo,2012,91.0,6
25287,Water Polo,2012,92.0,5
25288,Water Polo,2012,93.0,5
25289,Water Polo,2012,94.0,7
25290,Water Polo,2012,95.0,15
25291,Water Polo,2012,96.0,10
25292,Water Polo,2012,97.0,3
25293,Water Polo,2012,98.0,9
25294,Water Polo,2012,99.0,3
25295,Water Polo,2012,100.0,11
25296,Water Polo,2012,101.0,3
25297,Water Polo,2012,102.0,5
25298,Water Polo,2012,103.0,1
25299,Water Polo,2012,104.0,3
25300,Water Polo,2012,105.0,9
25301,Water Polo,2012,106.0,3
25302,Water Polo,2012,107.0,1
25303,Water Polo,2012,108.0,2
25304,Water Polo,2012,109.0,2
25305,Water Polo,2012,110.0,4
25306,Water Polo,2012,111.0,1
25307,Water Polo,2012,112.0,1
25308,Water Polo,2012,113.0,2
25309,Water Polo,2012,115.0,5
25310,Water Polo,2012,118.0,1
25311,Water Polo,2016,58.0,3
25312,Water Polo,2016,59.0,2
25313,Water Polo,2016,60.0,2
25314,Water Polo,2016,61.0,2
25315,Water Polo,2016,62.0,8
25316,Water Polo,2016,63.0,4
25317,Water Polo,2016,64.0,7
25318,Water Polo,2016,65.0,5
25319,Water Polo,2016,66.0,4
25320,Water Polo,2016,67.0,6
25321,Water Polo,2016,68.0,6
25322,Water Polo,2016,69.0,3
25323,Water Polo,2016,70.0,5
25324,Water Polo,2016,72.0,7
25325,Water Polo,2016,73.0,5
25326,Water Polo,2016,74.0,4
25327,Water Polo,2016,75.0,9
25328,Water Polo,2016,76.0,5
25329,Water Polo,2016,77.0,5
25330,Water Polo,2016,78.0,4
25331,Water Polo,2016,79.0,1
25332,Water Polo,2016,80.0,1
25333,Water Polo,2016,81.0,1
25334,Water Polo,2016,82.0,8
25335,Water Polo,2016,83.0,5
25336,Water Polo,2016,84.0,4
25337,Water Polo,2016,85.0,5
25338,Water Polo,2016,86.0,4
25339,Water Polo,2016,87.0,5
25340,Water Polo,2016,88.0,8
25341,Water Polo,2016,89.0,4
25342,Water Polo,2016,90.0,12
25343,Water Polo,2016,91.0,4
25344,Water Polo,2016,92.0,6
25345,Water Polo,2016,93.0,5
25346,Water Polo,2016,94.0,5
25347,Water Polo,2016,95.0,10
25348,Water Polo,2016,96.0,8
25349,Water Polo,2016,97.0,5
25350,Water Polo,2016,98.0,7
25351,Water Polo,2016,99.0,1
25352,Water Polo,2016,100.0,9
25353,Water Polo,2016,101.0,4
25354,Water Polo,2016,102.0,6
25355,Water Polo,2016,103.0,4
25356,Water Polo,2016,104.0,2
25357,Water Polo,2016,105.0,8
25358,Water Polo,2016,106.0,4
25359,Water Polo,2016,107.0,1
25360,Water Polo,2016,108.0,1
25361,Water Polo,2016,109.0,3
25362,Water Polo,2016,110.0,2
25363,Water Polo,2016,113.0,1
25364,Water Polo,2016,115.0,5
25365,Water Polo,2016,118.0,1
25366,Water Polo,2016,120.0,1
25367,Water Polo,2016,125.0,1
25368,Weightlifting,1896,70.0,1
25369,Weightlifting,1896,102.0,2
25370,Weightlifting,1904,75.0,2
25371,Weightlifting,1904,105.0,1
25372,Weightlifting,1906,81.0,2
25373,Weightlifting,1906,82.0,2
25374,Weightlifting,1906,98.0,2
25375,Weightlifting,1906,114.0,2
25376,Weightlifting,1920,60.0,2
25377,Weightlifting,1920,66.0,3
25378,Weightlifting,1920,73.0,1
25379,Weightlifting,1920,74.0,2
25380,Weightlifting,1920,75.0,1
25381,Weightlifting,1920,82.0,2
25382,Weightlifting,1920,95.0,1
25383,Weightlifting,1920,99.0,1
25384,Weightlifting,1920,146.0,1
25385,Weightlifting,1924,56.0,1
25386,Weightlifting,1924,57.0,1
25387,Weightlifting,1924,58.0,3
25388,Weightlifting,1924,59.0,12
25389,Weightlifting,1924,60.0,4
25390,Weightlifting,1924,65.0,1
25391,Weightlifting,1924,66.0,10
25392,Weightlifting,1924,66.5,1
25393,Weightlifting,1924,67.0,5
25394,Weightlifting,1924,68.0,5
25395,Weightlifting,1924,71.0,3
25396,Weightlifting,1924,72.0,5
25397,Weightlifting,1924,73.0,6
25398,Weightlifting,1924,74.0,7
25399,Weightlifting,1924,74.5,1
25400,Weightlifting,1924,75.0,3
25401,Weightlifting,1924,77.0,1
25402,Weightlifting,1924,78.0,1
