,Sport,Year,Age,count
16512,Tennis,1920,30.0,4
16513,Tennis,1920,31.0,4
16514,Tennis,1920,32.0,5
16515,Tennis,1920,33.0,10
16516,Tennis,1920,34.0,5
16517,Tennis,1920,35.0,3
16518,Tennis,1920,36.0,7
16519,Tennis,1920,37.0,7
16520,Tennis,1920,38.0,1
16521,Tennis,1920,39.0,3
16522,Tennis,1920,40.0,3
16523,Tennis,1920,42.0,3
16524,Tennis,1924,18.0,5
16525,Tennis,1924,19.0,6
16526,Tennis,1924,20.0,11
16527,Tennis,1924,21.0,6
16528,Tennis,1924,22.0,11
16529,Tennis,1924,24.0,8
16530,Tennis,1924,25.0,6
16531,Tennis,1924,26.0,7
16532,Tennis,1924,27.0,28
16533,Tennis,1924,28.0,19
16534,Tennis,1924,29.0,29
16535,Tennis,1924,31.0,7
16536,Tennis,1924,32.0,6
16537,Tennis,1924,33.0,12
16538,Tennis,1924,34.0,7
16539,Tennis,1924,35.0,3
16540,Tennis,1924,36.0,14
16541,Tennis,1924,37.0,10
16542,Tennis,1924,38.0,3
16543,Tennis,1924,39.0,2
16544,Tennis,1924,40.0,5
16545,Tennis,1924,42.0,3
16546,Tennis,1924,43.0,3
16547,Tennis,1924,44.0,3
16548,Tennis,1988,16.0,1
16549,Tennis,1988,17.0,6
16550,Tennis,1988,18.0,12
16551,Tennis,1988,19.0,11
16552,Tennis,1988,20.0,21
16553,Tennis,1988,21.0,20
16554,Tennis,1988,22.0,27
16555,Tennis,1988,23.0,27
16556,Tennis,1988,24.0,15
16557,Tennis,1988,25.0,15
16558,Tennis,1988,26.0,20
16559,Tennis,1988,27.0,6
16560,Tennis,1988,28.0,6
16561,Tennis,1988,29.0,4
16562,Tennis,1988,30.0,5
16563,Tennis,1988,33.0,1
16564,Tennis,1988,34.0,2
16565,Tennis,1988,35.0,2
16566,Tennis,1988,36.0,1
16567,Tennis,1992,14.0,2
16568,Tennis,1992,15.0,2
16569,Tennis,1992,16.0,2
16570,Tennis,1992,17.0,5
16571,Tennis,1992,18.0,13
16572,Tennis,1992,19.0,17
16573,Tennis,1992,20.0,29
16574,Tennis,1992,21.0,34
16575,Tennis,1992,22.0,21
16576,Tennis,1992,23.0,21
16577,Tennis,1992,24.0,22
16578,Tennis,1992,25.0,21
16579,Tennis,1992,26.0,18
16580,Tennis,1992,27.0,11
16581,Tennis,1992,28.0,16
16582,Tennis,1992,29.0,11
16583,Tennis,1992,30.0,1
16584,Tennis,1992,31.0,4
16585,Tennis,1996,15.0,4
16586,Tennis,1996,16.0,2
16587,Tennis,1996,17.0,5
16588,Tennis,1996,18.0,8
16589,Tennis,1996,19.0,10
16590,Tennis,1996,20.0,8
16591,Tennis,1996,21.0,24
16592,Tennis,1996,22.0,31
16593,Tennis,1996,23.0,30
16594,Tennis,1996,24.0,25
16595,Tennis,1996,25.0,35
16596,Tennis,1996,26.0,23
16597,Tennis,1996,27.0,12
16598,Tennis,1996,28.0,7
16599,Tennis,1996,29.0,4
16600,Tennis,1996,30.0,11
16601,Tennis,1996,31.0,4
16602,Tennis,1996,32.0,3
16603,Tennis,2000,16.0,1
16604,Tennis,2000,17.0,8
16605,Tennis,2000,18.0,5
16606,Tennis,2000,19.0,14
16607,Tennis,2000,20.0,11
16608,Tennis,2000,21.0,17
16609,Tennis,2000,22.0,24
16610,Tennis,2000,23.0,16
16611,Tennis,2000,24.0,38
16612,Tennis,2000,25.0,20
16613,Tennis,2000,26.0,26
16614,Tennis,2000,27.0,18
16615,Tennis,2000,28.0,21
16616,Tennis,2000,29.0,14
16617,Tennis,2000,30.0,12
16618,Tennis,2000,31.0,1
16619,Tennis,2000,34.0,1
16620,Tennis,2000,35.0,1
16621,Tennis,2004,18.0,5
16622,Tennis,2004,19.0,17
16623,Tennis,2004,20.0,12
16624,Tennis,2004,21.0,16
16625,Tennis,2004,22.0,22
16626,Tennis,2004,23.0,27
16627,Tennis,2004,24.0,24
16628,Tennis,2004,25.0,19
16629,Tennis,2004,26.0,23
16630,Tennis,2004,27.0,17
16631,Tennis,2004,28.0,16
16632,Tennis,2004,29.0,11
16633,Tennis,2004,30.0,13
16634,Tennis,2004,31.0,9
16635,Tennis,2004,32.0,13
16636,Tennis,2004,33.0,4
16637,Tennis,2004,34.0,1
16638,Tennis,2004,36.0,1
16639,Tennis,2004,37.0,1
16640,Tennis,2004,47.0,1
16641,Tennis,2008,18.0,10
16642,Tennis,2008,19.0,16
16643,Tennis,2008,20.0,6
16644,Tennis,2008,21.0,17
16645,Tennis,2008,22.0,23
16646,Tennis,2008,23.0,31
16647,Tennis,2008,24.0,15
16648,Tennis,2008,25.0,20
16649,Tennis,2008,26.0,25
16650,Tennis,2008,27.0,18
16651,Tennis,2008,28.0,15
16652,Tennis,2008,29.0,7
16653,Tennis,2008,30.0,11
16654,Tennis,2008,31.0,12
16655,Tennis,2008,32.0,8
16656,Tennis,2008,33.0,4
16657,Tennis,2008,34.0,6
16658,Tennis,2008,35.0,4
16659,Tennis,2008,36.0,4
16660,Tennis,2008,37.0,1
16661,Tennis,2008,38.0,1
16662,Tennis,2012,17.0,1
16663,Tennis,2012,18.0,3
16664,Tennis,2012,19.0,4
16665,Tennis,2012,20.0,7
16666,Tennis,2012,21.0,8
16667,Tennis,2012,22.0,21
16668,Tennis,2012,23.0,18
16669,Tennis,2012,24.0,24
16670,Tennis,2012,25.0,27
16671,Tennis,2012,26.0,19
16672,Tennis,2012,27.0,32
16673,Tennis,2012,28.0,24
16674,Tennis,2012,29.0,21
16675,Tennis,2012,30.0,26
16676,Tennis,2012,31.0,12
16677,Tennis,2012,32.0,12
16678,Tennis,2012,33.0,3
16679,Tennis,2012,34.0,7
16680,Tennis,2012,35.0,8
16681,Tennis,2012,36.0,3
16682,Tennis,2012,38.0,3
16683,Tennis,2012,39.0,3
16684,Tennis,2016,18.0,1
16685,Tennis,2016,19.0,4
16686,Tennis,2016,20.0,1
16687,Tennis,2016,21.0,8
16688,Tennis,2016,22.0,17
16689,Tennis,2016,23.0,14
16690,Tennis,2016,24.0,17
16691,Tennis,2016,25.0,24
16692,Tennis,2016,26.0,23
16693,Tennis,2016,27.0,22
16694,Tennis,2016,28.0,32
16695,Tennis,2016,29.0,24
16696,Tennis,2016,30.0,15
16697,Tennis,2016,31.0,26
16698,Tennis,2016,32.0,14
16699,Tennis,2016,33.0,8
16700,Tennis,2016,34.0,19
16701,Tennis,2016,35.0,2
16702,Tennis,2016,36.0,8
16703,Tennis,2016,37.0,2
16704,Tennis,2016,39.0,2
16705,Tennis,2016,40.0,1
16706,Tennis,2016,43.0,2
16707,Trampolining,2000,18.0,1
16708,Trampolining,2000,19.0,2
16709,Trampolining,2000,20.0,1
16710,Trampolining,2000,21.0,3
16711,Trampolining,2000,23.0,5
16712,Trampolining,2000,24.0,1
16713,Trampolining,2000,25.0,2
16714,Trampolining,2000,26.0,2
16715,Trampolining,2000,27.0,2
16716,Trampolining,2000,28.0,2
16717,Trampolining,2000,29.0,1
16718,Trampolining,2000,30.0,2
16719,Trampolining,2004,18.0,1
16720,Trampolining,2004,20.0,3
16721,Trampolining,2004,22.0,3
16722,Trampolining,2004,23.0,7
16723,Trampolining,2004,24.0,2
16724,Trampolining,2004,25.0,1
16725,Trampolining,2004,26.0,2
16726,Trampolining,2004,27.0,3
16727,Trampolining,2004,28.0,2
16728,Trampolining,2004,29.0,1
16729,Trampolining,2004,30.0,1
16730,Trampolining,2004,31.0,3
16731,Trampolining,2004,33.0,1
16732,Trampolining,2004,34.0,1
16733,Trampolining,2004,38.0,1
16734,Trampolining,2008,18.0,2
16735,Trampolining,2008,19.0,5
16736,Trampolining,2008,20.0,2
16737,Trampolining,2008,21.0,1
16738,Trampolining,2008,22.0,1
16739,Trampolining,2008,23.0,3
16740,Trampolining,2008,24.0,2
16741,Trampolining,2008,25.0,1
16742,Trampolining,2008,26.0,3
16743,Trampolining,2008,27.0,3
16744,Trampolining,2008,28.0,1
16745,Trampolining,2008,29.0,1
16746,Trampolining,2008,30.0,3
16747,Trampolining,2008,31.0,1
16748,Trampolining,2008,32.0,1
16749,Trampolining,2008,33.0,1
16750,Trampolining,2008,35.0,1
16751,Trampolining,2012,19.0,2
16752,Trampolining,2012,20.0,3
16753,Trampolining,2012,22.0,2
16754,Trampolining,2012,23.0,6
16755,Trampolining,2012,24.0,3
16756,Trampolining,2012,25.0,3
16757,Trampolining,2012,26.0,2
16758,Trampolining,2012,27.0,1
16759,Trampolining,2012,28.0,1
16760,Trampolining,2012,30.0,3
16761,Trampolining,2012,31.0,3
16762,Trampolining,2012,32.0,1
16763,Trampolining,2012,34.0,1
16764,Trampolining,2012,39.0,1
16765,Trampolining,2016,18.0,3
16766,Trampolining,2016,19.0,1
16767,Trampolining,2016,20.0,3
16768,Trampolining,2016,22.0,2
16769,Trampolining,2016,23.0,3
16770,Trampolining,2016,24.0,3
16771,Trampolining,2016,25.0,1
16772,Trampolining,2016,26.0,1
16773,Trampolining,2016,27.0,6
16774,Trampolining,2016,28.0,3
16775,Trampolining,2016,29.0,1
16776,Trampolining,2016,30.0,2
16777,Trampolining,2016,31.0,1
16778,Trampolining,2016,34.0,2
16779,Triathlon,2000,20.0,2
16780,Triathlon,2000,21.0,7
16781,Triathlon,2000,22.0,4
16782,Triathlon,2000,23.0,2
16783,Triathlon,2000,24.0,9
16784,Triathlon,2000,25.0,9
16785,Triathlon,2000,26.0,9
16786,Triathlon,2000,27.0,7
16787,Triathlon,2000,28.0,5
16788,Triathlon,2000,29.0,17
16789,Triathlon,2000,30.0,5
16790,Triathlon,2000,31.0,7
16791,Triathlon,2000,32.0,4
16792,Triathlon,2000,33.0,5
16793,Triathlon,2000,34.0,6
16794,Triathlon,2000,35.0,1
16795,Triathlon,2000,42.0,1
16796,Triathlon,2004,18.0,1
16797,Triathlon,2004,19.0,1
16798,Triathlon,2004,21.0,2
16799,Triathlon,2004,22.0,6
16800,Triathlon,2004,23.0,4
16801,Triathlon,2004,24.0,2
16802,Triathlon,2004,25.0,11
16803,Triathlon,2004,26.0,7
16804,Triathlon,2004,27.0,7
16805,Triathlon,2004,28.0,13
16806,Triathlon,2004,29.0,7
16807,Triathlon,2004,30.0,9
16808,Triathlon,2004,31.0,5
16809,Triathlon,2004,32.0,5
16810,Triathlon,2004,33.0,5
16811,Triathlon,2004,34.0,4
16812,Triathlon,2004,35.0,4
16813,Triathlon,2004,36.0,3
16814,Triathlon,2004,37.0,2
16815,Triathlon,2004,40.0,1
16816,Triathlon,2008,18.0,2
16817,Triathlon,2008,20.0,3
16818,Triathlon,2008,21.0,8
16819,Triathlon,2008,22.0,3
16820,Triathlon,2008,23.0,4
16821,Triathlon,2008,24.0,6
16822,Triathlon,2008,25.0,7
16823,Triathlon,2008,26.0,12
16824,Triathlon,2008,27.0,7
16825,Triathlon,2008,28.0,6
16826,Triathlon,2008,29.0,10
16827,Triathlon,2008,30.0,9
16828,Triathlon,2008,31.0,8
16829,Triathlon,2008,32.0,10
16830,Triathlon,2008,33.0,4
16831,Triathlon,2008,34.0,2
16832,Triathlon,2008,35.0,3
16833,Triathlon,2008,36.0,2
16834,Triathlon,2008,37.0,2
16835,Triathlon,2008,38.0,1
16836,Triathlon,2008,40.0,1
16837,Triathlon,2012,20.0,4
16838,Triathlon,2012,21.0,2
16839,Triathlon,2012,22.0,5
16840,Triathlon,2012,23.0,7
16841,Triathlon,2012,24.0,11
16842,Triathlon,2012,25.0,8
16843,Triathlon,2012,26.0,5
16844,Triathlon,2012,27.0,9
16845,Triathlon,2012,28.0,9
16846,Triathlon,2012,29.0,7
16847,Triathlon,2012,30.0,17
16848,Triathlon,2012,31.0,8
16849,Triathlon,2012,32.0,4
16850,Triathlon,2012,33.0,2
16851,Triathlon,2012,34.0,4
16852,Triathlon,2012,35.0,3
16853,Triathlon,2012,36.0,3
16854,Triathlon,2012,37.0,2
16855,Triathlon,2016,19.0,1
16856,Triathlon,2016,20.0,1
16857,Triathlon,2016,21.0,3
16858,Triathlon,2016,22.0,4
16859,Triathlon,2016,23.0,7
16860,Triathlon,2016,24.0,6
16861,Triathlon,2016,25.0,8
16862,Triathlon,2016,26.0,11
16863,Triathlon,2016,27.0,16
16864,Triathlon,2016,28.0,12
16865,Triathlon,2016,29.0,10
16866,Triathlon,2016,30.0,7
16867,Triathlon,2016,31.0,5
16868,Triathlon,2016,32.0,5
16869,Triathlon,2016,33.0,2
16870,Triathlon,2016,34.0,8
16871,Triathlon,2016,35.0,2
16872,Triathlon,2016,36.0,1
16873,Triathlon,2016,38.0,1
16874,Tug-Of-War,1900,19.0,1
16875,Tug-Of-War,1900,21.0,1
16876,Tug-Of-War,1900,23.0,1
16877,Tug-Of-War,1900,24.0,1
16878,Tug-Of-War,1900,25.0,1
16879,Tug-Of-War,1900,27.0,1
16880,Tug-Of-War,1900,30.0,1
16881,Tug-Of-War,1900,33.0,1
16882,Tug-Of-War,1900,34.0,2
16883,Tug-Of-War,1900,38.0,1
16884,Tug-Of-War,1904,22.0,1
16885,Tug-Of-War,1904,23.0,1
16886,Tug-Of-War,1904,24.0,3
16887,Tug-Of-War,1904,25.0,1
16888,Tug-Of-War,1904,29.0,3
16889,Tug-Of-War,1904,30.0,1
16890,Tug-Of-War,1904,38.0,1
16891,Tug-Of-War,1904,40.0,2
16892,Tug-Of-War,1906,21.0,1
16893,Tug-Of-War,1906,22.0,3
16894,Tug-Of-War,1906,23.0,4
16895,Tug-Of-War,1906,24.0,3
16896,Tug-Of-War,1906,26.0,2
16897,Tug-Of-War,1906,27.0,3
16898,Tug-Of-War,1906,28.0,1
16899,Tug-Of-War,1906,29.0,1
16900,Tug-Of-War,1906,31.0,1
16901,Tug-Of-War,1906,33.0,1
16902,Tug-Of-War,1908,20.0,2
16903,Tug-Of-War,1908,21.0,2
16904,Tug-Of-War,1908,22.0,1
16905,Tug-Of-War,1908,23.0,3
16906,Tug-Of-War,1908,24.0,1
16907,Tug-Of-War,1908,25.0,1
16908,Tug-Of-War,1908,26.0,1
16909,Tug-Of-War,1908,27.0,2
16910,Tug-Of-War,1908,28.0,1
16911,Tug-Of-War,1908,29.0,6
16912,Tug-Of-War,1908,30.0,2
16913,Tug-Of-War,1908,32.0,1
16914,Tug-Of-War,1908,33.0,4
16915,Tug-Of-War,1908,34.0,3
16916,Tug-Of-War,1908,36.0,2
16917,Tug-Of-War,1908,37.0,2
16918,Tug-Of-War,1908,38.0,1
16919,Tug-Of-War,1908,40.0,1
16920,Tug-Of-War,1908,45.0,1
16921,Tug-Of-War,1912,23.0,1
16922,Tug-Of-War,1912,26.0,3
16923,Tug-Of-War,1912,27.0,1
16924,Tug-Of-War,1912,29.0,1
16925,Tug-Of-War,1912,30.0,2
16926,Tug-Of-War,1912,33.0,3
16927,Tug-Of-War,1912,34.0,1
16928,Tug-Of-War,1912,36.0,1
16929,Tug-Of-War,1912,37.0,1
16930,Tug-Of-War,1912,41.0,1
16931,Tug-Of-War,1912,42.0,1
16932,Tug-Of-War,1920,17.0,1
16933,Tug-Of-War,1920,20.0,1
16934,Tug-Of-War,1920,21.0,2
16935,Tug-Of-War,1920,22.0,1
16936,Tug-Of-War,1920,25.0,1
16937,Tug-Of-War,1920,26.0,1
16938,Tug-Of-War,1920,27.0,1
16939,Tug-Of-War,1920,28.0,1
16940,Tug-Of-War,1920,29.0,3
16941,Tug-Of-War,1920,30.0,1
16942,Tug-Of-War,1920,31.0,3
16943,Tug-Of-War,1920,32.0,2
16944,Tug-Of-War,1920,33.0,1
16945,Tug-Of-War,1920,34.0,1
16946,Tug-Of-War,1920,35.0,1
16947,Tug-Of-War,1920,36.0,1
16948,Tug-Of-War,1920,37.0,1
16949,Tug-Of-War,1920,38.0,2
16950,Tug-Of-War,1920,40.0,1
16951,Tug-Of-War,1920,41.0,1
16952,Tug-Of-War,1920,42.0,1
16953,Tug-Of-War,1920,43.0,1
16954,Volleyball,1964,16.0,1
16955,Volleyball,1964,17.0,1
16956,Volleyball,1964,18.0,4
16957,Volleyball,1964,19.0,10
16958,Volleyball,1964,20.0,10
16959,Volleyball,1964,21.0,21
16960,Volleyball,1964,22.0,10
16961,Volleyball,1964,23.0,15
16962,Volleyball,1964,24.0,13
16963,Volleyball,1964,25.0,17
16964,Volleyball,1964,26.0,18
16965,Volleyball,1964,27.0,16
16966,Volleyball,1964,28.0,8
16967,Volleyball,1964,29.0,4
16968,Volleyball,1964,30.0,11
16969,Volleyball,1964,31.0,7
16970,Volleyball,1964,32.0,8
16971,Volleyball,1964,33.0,2
16972,Volleyball,1964,34.0,2
16973,Volleyball,1964,37.0,1
16974,Volleyball,1968,17.0,3
16975,Volleyball,1968,18.0,5
16976,Volleyball,1968,19.0,7
16977,Volleyball,1968,20.0,23
16978,Volleyball,1968,21.0,17
16979,Volleyball,1968,22.0,26
16980,Volleyball,1968,23.0,17
16981,Volleyball,1968,24.0,17
16982,Volleyball,1968,25.0,21
16983,Volleyball,1968,26.0,18
16984,Volleyball,1968,27.0,13
16985,Volleyball,1968,28.0,8
16986,Volleyball,1968,29.0,8
16987,Volleyball,1968,30.0,8
16988,Volleyball,1968,31.0,5
16989,Volleyball,1968,32.0,2
16990,Volleyball,1968,33.0,2
16991,Volleyball,1968,34.0,1
16992,Volleyball,1968,35.0,1
16993,Volleyball,1968,36.0,3
16994,Volleyball,1968,37.0,1
16995,Volleyball,1972,17.0,3
16996,Volleyball,1972,18.0,6
16997,Volleyball,1972,19.0,9
16998,Volleyball,1972,20.0,13
16999,Volleyball,1972,21.0,20
17000,Volleyball,1972,22.0,29
17001,Volleyball,1972,23.0,34
17002,Volleyball,1972,24.0,24
17003,Volleyball,1972,25.0,18
17004,Volleyball,1972,26.0,17
17005,Volleyball,1972,27.0,18
17006,Volleyball,1972,28.0,10
17007,Volleyball,1972,29.0,12
17008,Volleyball,1972,30.0,8
17009,Volleyball,1972,31.0,4
17010,Volleyball,1972,32.0,2
17011,Volleyball,1972,33.0,1
17012,Volleyball,1972,34.0,1
17013,Volleyball,1972,35.0,2
17014,Volleyball,1976,15.0,1
17015,Volleyball,1976,17.0,5
17016,Volleyball,1976,18.0,5
17017,Volleyball,1976,19.0,4
17018,Volleyball,1976,20.0,17
17019,Volleyball,1976,21.0,27
17020,Volleyball,1976,22.0,18
17021,Volleyball,1976,23.0,22
17022,Volleyball,1976,24.0,28
17023,Volleyball,1976,25.0,25
17024,Volleyball,1976,26.0,20
17025,Volleyball,1976,27.0,14
17026,Volleyball,1976,28.0,15
17027,Volleyball,1976,30.0,6
17028,Volleyball,1976,31.0,5
17029,Volleyball,1976,32.0,3
17030,Volleyball,1976,34.0,1
17031,Volleyball,1980,15.0,1
17032,Volleyball,1980,16.0,1
17033,Volleyball,1980,17.0,1
17034,Volleyball,1980,18.0,13
17035,Volleyball,1980,19.0,8
17036,Volleyball,1980,20.0,10
17037,Volleyball,1980,21.0,19
17038,Volleyball,1980,22.0,15
17039,Volleyball,1980,23.0,16
17040,Volleyball,1980,24.0,23
17041,Volleyball,1980,25.0,13
17042,Volleyball,1980,26.0,19
17043,Volleyball,1980,27.0,15
17044,Volleyball,1980,28.0,14
17045,Volleyball,1980,29.0,11
17046,Volleyball,1980,30.0,9
17047,Volleyball,1980,31.0,4
17048,Volleyball,1980,32.0,3
17049,Volleyball,1984,16.0,2
17050,Volleyball,1984,17.0,1
17051,Volleyball,1984,18.0,5
17052,Volleyball,1984,19.0,12
17053,Volleyball,1984,20.0,14
17054,Volleyball,1984,21.0,26
17055,Volleyball,1984,22.0,23
17056,Volleyball,1984,23.0,28
17057,Volleyball,1984,24.0,22
17058,Volleyball,1984,25.0,21
17059,Volleyball,1984,26.0,18
17060,Volleyball,1984,27.0,13
17061,Volleyball,1984,28.0,8
17062,Volleyball,1984,29.0,8
17063,Volleyball,1984,30.0,4
17064,Volleyball,1984,32.0,3
17065,Volleyball,1988,17.0,1
17066,Volleyball,1988,18.0,4
17067,Volleyball,1988,19.0,9
17068,Volleyball,1988,20.0,21
17069,Volleyball,1988,21.0,17
17070,Volleyball,1988,22.0,22
17071,Volleyball,1988,23.0,36
17072,Volleyball,1988,24.0,28
17073,Volleyball,1988,25.0,26
17074,Volleyball,1988,26.0,22
17075,Volleyball,1988,27.0,14
17076,Volleyball,1988,28.0,13
17077,Volleyball,1988,29.0,11
17078,Volleyball,1988,30.0,9
17079,Volleyball,1988,32.0,2
17080,Volleyball,1988,33.0,2
17081,Volleyball,1988,34.0,1
17082,Volleyball,1988,35.0,1
17083,Volleyball,1992,17.0,2
17084,Volleyball,1992,18.0,4
17085,Volleyball,1992,19.0,8
17086,Volleyball,1992,20.0,12
17087,Volleyball,1992,21.0,13
17088,Volleyball,1992,22.0,31
17089,Volleyball,1992,23.0,24
17090,Volleyball,1992,24.0,28
17091,Volleyball,1992,25.0,26
17092,Volleyball,1992,26.0,22
17093,Volleyball,1992,27.0,24
17094,Volleyball,1992,28.0,13
17095,Volleyball,1992,29.0,9
17096,Volleyball,1992,30.0,7
17097,Volleyball,1992,31.0,1
17098,Volleyball,1992,32.0,4
17099,Volleyball,1992,33.0,3
17100,Volleyball,1996,17.0,1
17101,Volleyball,1996,18.0,8
17102,Volleyball,1996,19.0,8
17103,Volleyball,1996,20.0,12
17104,Volleyball,1996,21.0,11
17105,Volleyball,1996,22.0,31
17106,Volleyball,1996,23.0,33
17107,Volleyball,1996,24.0,26
17108,Volleyball,1996,25.0,25
17109,Volleyball,1996,26.0,35
17110,Volleyball,1996,27.0,22
17111,Volleyball,1996,28.0,14
17112,Volleyball,1996,29.0,16
17113,Volleyball,1996,30.0,11
17114,Volleyball,1996,31.0,10
17115,Volleyball,1996,32.0,4
17116,Volleyball,1996,33.0,5
17117,Volleyball,1996,34.0,2
17118,Volleyball,1996,36.0,1
17119,Volleyball,2000,17.0,2
17120,Volleyball,2000,18.0,2
17121,Volleyball,2000,19.0,7
17122,Volleyball,2000,20.0,11
17123,Volleyball,2000,21.0,20
17124,Volleyball,2000,22.0,21
17125,Volleyball,2000,23.0,23
17126,Volleyball,2000,24.0,32
17127,Volleyball,2000,25.0,32
17128,Volleyball,2000,26.0,21
17129,Volleyball,2000,27.0,33
17130,Volleyball,2000,28.0,16
17131,Volleyball,2000,29.0,15
17132,Volleyball,2000,30.0,16
17133,Volleyball,2000,31.0,6
17134,Volleyball,2000,32.0,5
17135,Volleyball,2000,33.0,5
17136,Volleyball,2000,34.0,5
17137,Volleyball,2000,35.0,3
17138,Volleyball,2000,36.0,2
17139,Volleyball,2000,37.0,1
17140,Volleyball,2000,38.0,1
17141,Volleyball,2004,17.0,3
17142,Volleyball,2004,18.0,2
17143,Volleyball,2004,19.0,9
17144,Volleyball,2004,20.0,9
17145,Volleyball,2004,21.0,7
17146,Volleyball,2004,22.0,18
17147,Volleyball,2004,23.0,27
17148,Volleyball,2004,24.0,26
17149,Volleyball,2004,25.0,26
17150,Volleyball,2004,26.0,24
17151,Volleyball,2004,27.0,25
17152,Volleyball,2004,28.0,28
17153,Volleyball,2004,29.0,10
17154,Volleyball,2004,30.0,20
17155,Volleyball,2004,31.0,13
17156,Volleyball,2004,32.0,11
17157,Volleyball,2004,33.0,11
17158,Volleyball,2004,34.0,7
17159,Volleyball,2004,35.0,3
17160,Volleyball,2004,36.0,3
17161,Volleyball,2004,37.0,1
17162,Volleyball,2008,16.0,2
17163,Volleyball,2008,17.0,2
17164,Volleyball,2008,18.0,6
17165,Volleyball,2008,19.0,4
17166,Volleyball,2008,20.0,6
17167,Volleyball,2008,21.0,11
17168,Volleyball,2008,22.0,17
17169,Volleyball,2008,23.0,20
17170,Volleyball,2008,24.0,35
17171,Volleyball,2008,25.0,24
17172,Volleyball,2008,26.0,25
17173,Volleyball,2008,27.0,18
17174,Volleyball,2008,28.0,16
17175,Volleyball,2008,29.0,22
17176,Volleyball,2008,30.0,20
17177,Volleyball,2008,31.0,11
17178,Volleyball,2008,32.0,17
17179,Volleyball,2008,33.0,7
17180,Volleyball,2008,34.0,7
17181,Volleyball,2008,35.0,4
17182,Volleyball,2008,36.0,4
17183,Volleyball,2008,38.0,4
17184,Volleyball,2008,41.0,1
17185,Volleyball,2012,17.0,2
17186,Volleyball,2012,18.0,3
17187,Volleyball,2012,19.0,2
17188,Volleyball,2012,20.0,5
17189,Volleyball,2012,21.0,15
17190,Volleyball,2012,22.0,21
17191,Volleyball,2012,23.0,29
17192,Volleyball,2012,24.0,24
17193,Volleyball,2012,25.0,28
17194,Volleyball,2012,26.0,23
17195,Volleyball,2012,27.0,28
17196,Volleyball,2012,28.0,17
17197,Volleyball,2012,29.0,16
17198,Volleyball,2012,30.0,19
17199,Volleyball,2012,31.0,16
17200,Volleyball,2012,32.0,8
17201,Volleyball,2012,33.0,7
17202,Volleyball,2012,34.0,10
17203,Volleyball,2012,35.0,3
17204,Volleyball,2012,36.0,5
17205,Volleyball,2012,37.0,2
17206,Volleyball,2012,38.0,1
17207,Volleyball,2012,39.0,2
17208,Volleyball,2012,41.0,1
17209,Volleyball,2016,17.0,1
17210,Volleyball,2016,18.0,4
17211,Volleyball,2016,19.0,7
17212,Volleyball,2016,20.0,6
17213,Volleyball,2016,21.0,8
17214,Volleyball,2016,22.0,15
17215,Volleyball,2016,23.0,13
17216,Volleyball,2016,24.0,17
17217,Volleyball,2016,25.0,29
17218,Volleyball,2016,26.0,31
17219,Volleyball,2016,27.0,32
17220,Volleyball,2016,28.0,26
17221,Volleyball,2016,29.0,19
17222,Volleyball,2016,30.0,18
17223,Volleyball,2016,31.0,14
17224,Volleyball,2016,32.0,11
17225,Volleyball,2016,33.0,9
17226,Volleyball,2016,34.0,7
17227,Volleyball,2016,35.0,8
17228,Volleyball,2016,36.0,2
17229,Volleyball,2016,37.0,1
17230,Volleyball,2016,38.0,2
17231,Volleyball,2016,40.0,2
17232,Volleyball,2016,41.0,1
17233,Water Polo,1900,15.0,1
17234,Water Polo,1900,17.0,1
17235,Water Polo,1900,18.0,6
17236,Water Polo,1900,19.0,2
17237,Water Polo,1900,20.0,3
17238,Water Polo,1900,21.0,2
17239,Water Polo,1900,23.0,3
17240,Water Polo,1900,24.0,2
17241,Water Polo,1900,25.0,1
17242,Water Polo,1900,27.0,1
17243,Water Polo,1900,28.0,1
17244,Water Polo,1900,29.0,1
17245,Water Polo,1900,31.0,1
17246,Water Polo,1900,40.0,1
17247,Water Polo,1904,16.0,1
17248,Water Polo,1904,19.0,1
17249,Water Polo,1904,20.0,2
17250,Water Polo,1904,22.0,2
17251,Water Polo,1904,23.0,2
17252,Water Polo,1904,24.0,3
17253,Water Polo,1904,25.0,4
17254,Water Polo,1904,26.0,1
17255,Water Polo,1904,27.0,1
17256,Water Polo,1904,30.0,1
17257,Water Polo,1908,18.0,2
17258,Water Polo,1908,19.0,2
17259,Water Polo,1908,20.0,1
17260,Water Polo,1908,21.0,1
17261,Water Polo,1908,22.0,6
17262,Water Polo,1908,23.0,5
17263,Water Polo,1908,24.0,1
17264,Water Polo,1908,25.0,1
17265,Water Polo,1908,28.0,2
17266,Water Polo,1908,29.0,2
17267,Water Polo,1908,30.0,2
17268,Water Polo,1908,31.0,1
17269,Water Polo,1912,18.0,2
17270,Water Polo,1912,19.0,3
17271,Water Polo,1912,20.0,4
17272,Water Polo,1912,21.0,4
17273,Water Polo,1912,22.0,8
17274,Water Polo,1912,23.0,3
17275,Water Polo,1912,24.0,5
17276,Water Polo,1912,25.0,3
17277,Water Polo,1912,26.0,4
17278,Water Polo,1912,27.0,3
17279,Water Polo,1912,28.0,1
17280,Water Polo,1912,33.0,2
17281,Water Polo,1912,34.0,1
17282,Water Polo,1912,35.0,2
17283,Water Polo,1920,14.0,1
17284,Water Polo,1920,17.0,1
17285,Water Polo,1920,18.0,4
